,link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,postal_code_str,province
18270,https://www.immoweb.be/en/classified/exceptional-property/for-sale/leuven/3018/20275547,20275547,Leuven,3018,630000.0,HOUSE,EXCEPTIONAL_PROPERTY,3,150.0,,0,16.0,83.0,3.0,1,0.0,,AS_NEW,FOR_SALE,3018,Vlaams-Brabant
18271,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20280762,20280762,Nieuwpoort,8620,685000.0,APARTMENT,APARTMENT,2,100.0,,0,19.0,,4.0,0,,INSTALLED,AS_NEW,FOR_SALE,8620,West-Vlaanderen
18272,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20275451,20275451,Nieuwpoort,8620,549000.0,APARTMENT,APARTMENT,3,100.0,0.0,0,,,0.0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,8620,West-Vlaanderen
18273,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20141965,20141965,Nieuwpoort,8620,295000.0,APARTMENT,APARTMENT,2,70.0,1.0,0,3.0,,2.0,0,,INSTALLED,GOOD,FOR_SALE,8620,West-Vlaanderen
18274,https://www.immoweb.be/en/classified/house/for-sale/leuven-wijgmaal/3018/20279220,20279220,Leuven wijgmaal,3018,423000.0,HOUSE,HOUSE,5,208.0,0.0,0,10.0,300.0,4.0,1,407.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3018,Vlaams-Brabant
18275,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11282233,11282233,Nieuwpoort,8620,289000.0,APARTMENT,APARTMENT,2,65.0,1.0,0,,,2.0,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE,8620,West-Vlaanderen
18276,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20097664,20097664,Nieuwpoort,8620,295000.0,APARTMENT,APARTMENT,2,65.0,1.0,0,5.0,,2.0,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,8620,West-Vlaanderen
18277,https://www.immoweb.be/en/classified/house/for-sale/leuven/3018/20182681,20182681,Leuven,3018,489000.0,HOUSE,HOUSE,3,176.0,0.0,0,0.0,,3.0,1,517.0,,GOOD,FOR_SALE,3018,Vlaams-Brabant
18278,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20224407,20224407,Langdorp,3201,235000.0,HOUSE,HOUSE,3,94.0,,0,0.0,,0.0,0,3140.0,SEMI_EQUIPPED,TO_RESTORE,FOR_SALE,3201,Vlaams-Brabant
18279,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20209421,20209421,Wijgmaal,3018,345000.0,HOUSE,HOUSE,3,175.0,,0,0.0,,2.0,0,230.0,,TO_RENOVATE,FOR_SALE,3018,Vlaams-Brabant
18280,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20196275,20196275,Bierbeek,3360,375000.0,HOUSE,HOUSE,3,156.0,,0,,,0.0,0,700.0,,GOOD,FOR_SALE,3360,Vlaams-Brabant
18281,https://www.immoweb.be/en/classified/villa/for-sale/nieuwpoort/8620/20279563,20279563,Nieuwpoort,8620,945000.0,HOUSE,VILLA,4,208.0,0.0,0,,,0.0,1,1015.0,,GOOD,FOR_SALE,8620,West-Vlaanderen
18282,https://www.immoweb.be/en/classified/duplex/for-sale/bierbeek/3360/20158570,20158570,Bierbeek,3360,480180.0,APARTMENT,DUPLEX,2,108.0,,0,8.0,,0.0,1,,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18283,https://www.immoweb.be/en/classified/bungalow/for-sale/korbeek-lo/3360/20282057,20282057,Korbeek-lo,3360,345000.0,HOUSE,BUNGALOW,2,162.0,,0,0.0,,4.0,0,723.0,,,FOR_SALE,3360,Vlaams-Brabant
18284,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/11180195,11180195,Langdorp,3201,269000.0,HOUSE,HOUSE,3,143.0,,0,30.0,315.0,0.0,0,895.0,,TO_RENOVATE,FOR_SALE,3201,Vlaams-Brabant
18285,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/tervuren/3080/11276155,11276155,Tervuren,3080,1260000.0,HOUSE,MIXED_USE_BUILDING,4,702.0,0.0,0,27.0,,2.0,0,506.0,NOT_INSTALLED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18286,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20224025,20224025,Langdorp,3201,448000.0,HOUSE,HOUSE,4,210.0,0.0,0,0.0,,0.0,1,1033.0,,GOOD,FOR_SALE,3201,Vlaams-Brabant
18287,https://www.immoweb.be/en/classified/apartment/for-sale/bierbeek/3360/20158688,20158688,Bierbeek,3360,422440.0,APARTMENT,APARTMENT,2,102.0,,0,12.0,,4.0,1,,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18288,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/20210046,20210046,Tervuren,3080,695000.0,HOUSE,VILLA,5,337.0,0.0,0,30.0,403.0,4.0,1,1175.0,INSTALLED,GOOD,FOR_SALE,3080,Vlaams-Brabant
18289,https://www.immoweb.be/en/classified/house/for-sale/leuven/3018/20164312,20164312,Leuven,3018,359000.0,HOUSE,HOUSE,3,123.0,,1,0.0,131.0,3.0,1,243.0,,GOOD,FOR_SALE,3018,Vlaams-Brabant
18290,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/11443343,11443343,Aarschot,3201,440000.0,HOUSE,HOUSE,3,197.0,0.0,0,28.0,1000.0,4.0,1,1106.0,INSTALLED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18291,https://www.immoweb.be/en/classified/ground-floor/for-sale/korbeek-lo/3360/20173177,20173177,Korbeek-lo,3360,445000.0,APARTMENT,GROUND_FLOOR,2,165.0,0.0,0,40.0,450.0,4.0,1,,USA_HYPER_EQUIPPED,GOOD,FOR_SALE,3360,Vlaams-Brabant
18292,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20262783,20262783,Nieuwpoort,8620,355000.0,APARTMENT,APARTMENT,2,70.0,1.0,0,,,4.0,0,,INSTALLED,GOOD,FOR_SALE,8620,West-Vlaanderen
18293,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20103244,20103244,Nieuwpoort,8620,229000.0,APARTMENT,APARTMENT,1,40.0,,0,4.0,,2.0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,8620,West-Vlaanderen
18294,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/20165220,20165220,Aarschot,3201,349000.0,HOUSE,HOUSE,2,135.0,,0,0.0,605.0,4.0,1,685.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3201,Vlaams-Brabant
18295,https://www.immoweb.be/en/classified/town-house/for-sale/leuven/3018/20250534,20250534,Leuven,3018,475000.0,HOUSE,TOWN_HOUSE,4,155.0,,0,17.0,1.0,2.0,1,3.0,INSTALLED,GOOD,FOR_SALE,3018,Vlaams-Brabant
18296,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/11247979,11247979,Wijgmaal,3018,438737.0,HOUSE,HOUSE,3,180.0,,0,0.0,,0.0,0,517.0,,,FOR_SALE,3018,Vlaams-Brabant
18297,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/20263943,20263943,Aarschot,3201,535000.0,HOUSE,HOUSE,4,,,0,32.0,440.0,4.0,1,571.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3201,Vlaams-Brabant
18298,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20242871,20242871,Nieuwpoort,8620,299000.0,APARTMENT,APARTMENT,2,60.0,1.0,0,,,0.0,0,,INSTALLED,GOOD,FOR_SALE,8620,West-Vlaanderen
18299,https://www.immoweb.be/en/classified/apartment/for-sale/bierbeek/3360/20272441,20272441,Bierbeek,3360,355000.0,APARTMENT,APARTMENT,2,108.0,0.0,0,55.0,,2.0,0,,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18300,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/11066535,11066535,Aarschot,3201,430465.0,HOUSE,HOUSE,3,180.0,0.0,0,,,4.0,0,1005.0,,GOOD,FOR_SALE,3201,Vlaams-Brabant
18301,https://www.immoweb.be/en/classified/house/for-sale/leuven/3018/20280781,20280781,Leuven,3018,379000.0,HOUSE,HOUSE,3,180.0,,1,0.0,63.0,1.0,1,180.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3018,Vlaams-Brabant
18302,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/10683225,10683225,Wijgmaal,3018,417150.0,HOUSE,HOUSE,3,180.0,,0,0.0,,0.0,0,1025.0,,,FOR_SALE,3018,Vlaams-Brabant
18303,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/11376866,11376866,Wijgmaal,3018,195000.0,HOUSE,HOUSE,2,91.0,0.0,0,0.0,,0.0,0,155.0,,TO_RENOVATE,FOR_SALE,3018,Vlaams-Brabant
18304,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20235997,20235997,Bierbeek,3360,519350.0,HOUSE,HOUSE,3,159.0,0.0,0,0.0,,,0,610.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18305,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20177625,20177625,Wijgmaal,3018,325000.0,HOUSE,HOUSE,3,152.0,,0,,,3.0,0,127.0,,TO_BE_DONE_UP,FOR_SALE,3018,Vlaams-Brabant
18306,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/20220295,20220295,Aarschot,3201,360000.0,HOUSE,HOUSE,2,,,0,30.0,500.0,2.0,1,890.0,INSTALLED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18307,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20153729,20153729,Langdorp,3201,350000.0,HOUSE,HOUSE,3,140.0,,0,35.0,,4.0,0,880.0,INSTALLED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18308,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20124996,20124996,Wijgmaal,3018,349000.0,HOUSE,HOUSE,3,113.0,0.0,0,0.0,,0.0,0,137.0,,,FOR_SALE,3018,Vlaams-Brabant
18309,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20269195,20269195,Bierbeek,3360,599000.0,HOUSE,HOUSE,4,330.0,,0,0.0,,4.0,0,1222.0,,TO_BE_DONE_UP,FOR_SALE,3360,Vlaams-Brabant
18310,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20105942,20105942,Wijgmaal,3018,386000.0,HOUSE,HOUSE,3,119.0,,0,30.0,34.0,2.0,1,0.0,INSTALLED,AS_NEW,FOR_SALE,3018,Vlaams-Brabant
18311,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20174102,20174102,Tervuren,3080,495000.0,HOUSE,HOUSE,5,271.0,0.0,0,0.0,,4.0,1,991.0,NOT_INSTALLED,,FOR_SALE,3080,Vlaams-Brabant
18312,https://www.immoweb.be/en/classified/villa/for-sale/aarschot-langdorp/3201/20240511,20240511,Aarschot langdorp,3201,675000.0,HOUSE,VILLA,5,266.0,,0,53.0,,4.0,1,4041.0,INSTALLED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18313,https://www.immoweb.be/en/classified/apartment/for-sale/bierbeek/3360/20158708,20158708,Bierbeek,3360,334720.0,APARTMENT,APARTMENT,1,79.0,,0,12.0,,4.0,1,,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18314,https://www.immoweb.be/en/classified/apartment/for-sale/tervuren/3080/20264134,20264134,Tervuren,3080,375000.0,APARTMENT,APARTMENT,1,75.0,,0,30.0,,0.0,0,,,GOOD,FOR_SALE,3080,Vlaams-Brabant
18315,https://www.immoweb.be/en/classified/house/for-sale/aarschot-langdorp/3201/20170898,20170898,Aarschot (langdorp),3201,480000.0,HOUSE,HOUSE,4,248.0,0.0,0,,,4.0,1,720.0,,,FOR_SALE,3201,Vlaams-Brabant
18316,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20274907,20274907,Tervuren,3080,369000.0,HOUSE,HOUSE,3,173.0,0.0,0,0.0,,4.0,1,540.0,,,FOR_SALE,3080,Vlaams-Brabant
18317,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/20264264,20264264,Tervuren,3080,685000.0,HOUSE,VILLA,6,321.0,0.0,0,0.0,,4.0,1,789.0,,,FOR_SALE,3080,Vlaams-Brabant
18318,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20278045,20278045,Langdorp,3201,298000.0,HOUSE,HOUSE,3,243.0,0.0,0,0.0,,0.0,0,1319.0,INSTALLED,,FOR_SALE,3201,Vlaams-Brabant
18319,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20270328,20270328,Wijgmaal,3018,349000.0,HOUSE,HOUSE,5,161.0,0.0,0,0.0,,0.0,0,180.0,,TO_RENOVATE,FOR_SALE,3018,Vlaams-Brabant
18320,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20281976,20281976,Tervuren,3080,495000.0,HOUSE,HOUSE,5,323.0,0.0,0,28.0,,2.0,1,280.0,,,FOR_SALE,3080,Vlaams-Brabant
18321,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20236000,20236000,Bierbeek,3360,556386.0,HOUSE,HOUSE,3,224.0,0.0,0,0.0,,,0,508.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18322,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20274999,20274999,Bierbeek,3360,985000.0,HOUSE,HOUSE,4,320.0,,0,,,4.0,1,1430.0,,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18323,https://www.immoweb.be/en/classified/house/for-sale/korbeek-lo/3360/20282114,20282114,Korbeek-lo,3360,345000.0,HOUSE,HOUSE,2,162.0,,0,0.0,,4.0,0,723.0,,,FOR_SALE,3360,Vlaams-Brabant
18324,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20236011,20236011,Bierbeek,3360,558910.0,HOUSE,HOUSE,3,224.0,0.0,0,0.0,,,0,508.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18325,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20273683,20273683,Langdorp,3201,548000.0,HOUSE,HOUSE,4,,,0,0.0,,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18326,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20236001,20236001,Bierbeek,3360,512350.0,HOUSE,HOUSE,3,159.0,0.0,0,0.0,,,0,610.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18327,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20230261,20230261,Bierbeek,3360,475000.0,HOUSE,HOUSE,4,161.0,,0,30.0,143.0,2.0,1,358.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18328,https://www.immoweb.be/en/classified/ground-floor/for-sale/tervuren/3080/20253324,20253324,Tervuren,3080,385000.0,APARTMENT,GROUND_FLOOR,1,63.0,,0,14.0,55.0,4.0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18329,https://www.immoweb.be/en/classified/apartment-block/for-sale/tervuren/3080/20264266,20264266,Tervuren,3080,750000.0,HOUSE,APARTMENT_BLOCK,5,244.0,0.0,0,0.0,,3.0,1,385.0,,,FOR_SALE,3080,Vlaams-Brabant
18330,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20168369,20168369,Glabbeek,3380,119000.0,HOUSE,HOUSE,3,119.0,,0,0.0,,3.0,0,69.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3380,Vlaams-Brabant
18331,https://www.immoweb.be/en/classified/duplex/for-sale/bierbeek/3360/20158597,20158597,Bierbeek,3360,552499.0,APARTMENT,DUPLEX,3,120.0,,0,7.0,,4.0,1,,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18332,https://www.immoweb.be/en/classified/villa/for-sale/glabbeek-zuurbemde/3380/20214710,20214710,Glabbeek-zuurbemde,3380,455000.0,HOUSE,VILLA,4,166.0,0.0,0,,,3.0,1,819.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18333,https://www.immoweb.be/en/classified/bungalow/for-sale/tervuren/3080/20228711,20228711,Tervuren,3080,475000.0,HOUSE,BUNGALOW,3,103.0,0.0,0,15.0,300.0,4.0,1,622.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3080,Vlaams-Brabant
18334,https://www.immoweb.be/en/classified/villa/for-sale/glabbeek-zuurbemde/3380/20214711,20214711,Glabbeek-zuurbemde,3380,455000.0,HOUSE,VILLA,5,168.0,0.0,0,,,3.0,1,761.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18335,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20257785,20257785,Tervuren,3080,489000.0,HOUSE,HOUSE,4,223.0,0.0,0,38.0,,3.0,1,1478.0,,,FOR_SALE,3080,Vlaams-Brabant
18336,https://www.immoweb.be/en/classified/exceptional-property/for-sale/tervuren/3080/20277270,20277270,Tervuren,3080,2300000.0,HOUSE,EXCEPTIONAL_PROPERTY,4,421.0,0.0,0,,2500.0,4.0,1,2700.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18337,https://www.immoweb.be/en/classified/house/for-sale/leuven/3018/11383757,11383757,Leuven,3018,189000.0,HOUSE,HOUSE,3,113.0,,0,15.0,,2.0,1,140.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3018,Vlaams-Brabant
18338,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/20206461,20206461,Tervuren,3080,1795000.0,HOUSE,VILLA,4,310.0,0.0,0,40.0,2610.0,4.0,1,2800.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18339,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20116494,20116494,Glabbeek,3380,369500.0,HOUSE,HOUSE,3,165.0,,0,25.0,550.0,3.0,1,550.0,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE,3380,Vlaams-Brabant
18340,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/11128628,11128628,Glabbeek,3380,695000.0,HOUSE,HOUSE,5,487.0,0.0,0,,6300.0,4.0,1,6998.0,SEMI_EQUIPPED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18341,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/11207337,11207337,Tervuren,3080,2495000.0,HOUSE,VILLA,6,650.0,0.0,0,200.0,2000.0,4.0,1,2478.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18342,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20002549,20002549,Glabbeek,3380,159000.0,HOUSE,HOUSE,2,,,0,,,3.0,0,819.0,,TO_RENOVATE,FOR_SALE,3380,Vlaams-Brabant
18343,https://www.immoweb.be/en/classified/country-cottage/for-sale/glabbeek/3380/20133658,20133658,Glabbeek,3380,395000.0,HOUSE,COUNTRY_COTTAGE,3,155.0,0.0,0,,,4.0,0,1555.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18344,https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/20269012,20269012,Wijgmaal,3018,469000.0,HOUSE,HOUSE,3,161.0,,1,25.0,,2.0,0,282.0,,JUST_RENOVATED,FOR_SALE,3018,Vlaams-Brabant
18345,https://www.immoweb.be/en/classified/penthouse/for-sale/tervuren/3080/10891420,10891420,Tervuren,3080,725000.0,APARTMENT,PENTHOUSE,2,113.0,0.0,0,61.0,,4.0,1,,HYPER_EQUIPPED,GOOD,FOR_SALE,3080,Vlaams-Brabant
18346,https://www.immoweb.be/en/classified/house/for-sale/bunsbeek/3380/20284018,20284018,Bunsbeek,3380,364000.0,HOUSE,HOUSE,2,211.0,0.0,0,,1060.0,4.0,1,1657.0,,GOOD,FOR_SALE,3380,Vlaams-Brabant
18347,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20264369,20264369,Tervuren,3080,545000.0,HOUSE,HOUSE,4,167.0,,0,0.0,,3.0,1,730.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3080,Vlaams-Brabant
18348,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20228431,20228431,Tervuren,3080,725000.0,HOUSE,HOUSE,4,235.0,,0,40.0,150.0,4.0,1,460.0,USA_INSTALLED,AS_NEW,FOR_SALE,3080,Vlaams-Brabant
18349,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/11419066,11419066,Tervuren,3080,895000.0,HOUSE,HOUSE,5,230.0,0.0,0,12.0,200.0,4.0,1,778.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3080,Vlaams-Brabant
18350,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20278837,20278837,Langdorp,3201,484000.0,HOUSE,HOUSE,5,201.0,,0,,,4.0,1,1187.0,,AS_NEW,FOR_SALE,3201,Vlaams-Brabant
18351,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20272815,20272815,Glabbeek,3380,495000.0,HOUSE,HOUSE,4,290.0,,0,24.0,,3.0,0,1362.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18352,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20235992,20235992,Bierbeek,3360,512350.0,HOUSE,HOUSE,3,159.0,0.0,0,0.0,,,0,610.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18353,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20257077,20257077,Glabbeek,3380,619000.0,HOUSE,HOUSE,5,238.0,0.0,0,,,4.0,0,2556.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18354,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20247249,20247249,Bierbeek,3360,395000.0,HOUSE,HOUSE,2,120.0,0.0,0,0.0,,3.0,0,200.0,INSTALLED,AS_NEW,FOR_SALE,3360,Vlaams-Brabant
18355,https://www.immoweb.be/en/classified/villa/for-sale/glabbeek-zuurbemde/3380/20214712,20214712,Glabbeek-zuurbemde,3380,419904.0,HOUSE,VILLA,3,136.0,0.0,0,,,3.0,1,451.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18356,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20261423,20261423,Langdorp,3201,185000.0,HOUSE,HOUSE,2,130.0,,0,0.0,,0.0,0,559.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3201,Vlaams-Brabant
18357,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20049912,20049912,Glabbeek,3380,430000.0,HOUSE,HOUSE,4,166.0,0.0,0,0.0,590.0,3.0,1,590.0,HYPER_EQUIPPED,,FOR_SALE,3380,Vlaams-Brabant
18358,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20275187,20275187,Glabbeek,3380,795000.0,HOUSE,HOUSE,4,1375.0,,0,202.0,13.0,4.0,1,1376.0,,,FOR_SALE,3380,Vlaams-Brabant
18359,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20047539,20047539,Glabbeek,3380,455000.0,HOUSE,HOUSE,4,168.0,0.0,0,0.0,761.0,3.0,1,761.0,HYPER_EQUIPPED,,FOR_SALE,3380,Vlaams-Brabant
18360,https://www.immoweb.be/en/classified/house/for-sale/aarschot/3201/11362031,11362031,Aarschot,3201,458909.0,HOUSE,HOUSE,3,173.0,0.0,0,0.0,,3.0,0,590.0,HYPER_EQUIPPED,,FOR_SALE,3201,Vlaams-Brabant
18361,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20073277,20073277,Glabbeek,3380,549000.0,HOUSE,HOUSE,3,195.0,,0,72.0,,4.0,0,1157.0,INSTALLED,GOOD,FOR_SALE,3380,Vlaams-Brabant
18362,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20031358,20031358,Glabbeek,3380,229000.0,HOUSE,HOUSE,3,227.0,,0,0.0,,3.0,0,2015.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3380,Vlaams-Brabant
18363,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20273483,20273483,Glabbeek,3380,219000.0,HOUSE,HOUSE,4,156.0,,0,0.0,,4.0,0,2626.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3380,Vlaams-Brabant
18364,https://www.immoweb.be/en/classified/bungalow/for-sale/tervuren/3080/20257604,20257604,Tervuren,3080,399000.0,HOUSE,BUNGALOW,3,167.0,0.0,0,0.0,,4.0,1,996.0,,,FOR_SALE,3080,Vlaams-Brabant
18365,https://www.immoweb.be/en/classified/exceptional-property/for-sale/glabbeek/3380/11462401,11462401,Glabbeek,3380,1395000.0,HOUSE,EXCEPTIONAL_PROPERTY,6,438.0,,1,1.0,1.0,4.0,1,1486.0,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE,3380,Vlaams-Brabant
18366,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/20004330,20004330,Glabbeek,3380,339000.0,HOUSE,HOUSE,4,193.0,0.0,0,,,4.0,1,11898.0,INSTALLED,TO_RENOVATE,FOR_SALE,3380,Vlaams-Brabant
18367,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20235996,20235996,Bierbeek,3360,526035.0,HOUSE,HOUSE,3,215.0,0.0,0,0.0,,,0,610.0,INSTALLED,,FOR_SALE,3360,Vlaams-Brabant
18368,https://www.immoweb.be/en/classified/chalet/for-sale/aarschot-langdorp/3201/20217526,20217526,Aarschot langdorp,3201,345000.0,HOUSE,CHALET,2,89.0,1.0,0,,,4.0,0,5000.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3201,Vlaams-Brabant
18369,https://www.immoweb.be/en/classified/house/for-sale/ivoz-ramet/4400/20284056,20284056,Ivoz-ramet,4400,177000.0,HOUSE,HOUSE,4,170.0,,0,,1.0,4.0,0,705.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,4400,Lièg
18370,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20274290,20274290,Flémalle,4400,355000.0,HOUSE,HOUSE,4,243.0,0.0,0,60.0,236.0,2.0,1,385.0,INSTALLED,GOOD,FOR_SALE,4400,Lièg
18371,https://www.immoweb.be/en/classified/apartment/for-sale/flemalle-grande/4400/20284077,20284077,Flémalle-grande,4400,230000.0,APARTMENT,APARTMENT,2,220.0,,0,16.0,,2.0,0,,NOT_INSTALLED,TO_RESTORE,FOR_SALE,4400,Lièg
18372,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20265892,20265892,Flémalle,4400,155000.0,HOUSE,HOUSE,2,75.0,0.0,0,13.0,,4.0,1,13.0,INSTALLED,JUST_RENOVATED,FOR_SALE,4400,Lièg
18373,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20277800,20277800,Flémalle,4400,144000.0,HOUSE,HOUSE,2,115.0,1.0,0,30.0,85.0,3.0,1,205.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,4400,Lièg
